Time,Title,Types,Number of reads,Comments,Author
09-02 22:53,截至2015年8月31日止月份之股份發行人的證,公告,1180,0,汇丰控股资讯
09-02 17:50,翌日披露報表,公告,897,0,汇丰控股资讯
09-01 17:45,董事會成員名單及角色與職務,公告,1010,0,汇丰控股资讯
08-27 17:50,翌日披露報表,公告,931,0,汇丰控股资讯
08-25 18:33,2015 年度第二次股息; 以股代息,公告,2175,0,汇丰控股资讯
08-25 17:33,2015年中期業績報告(附僱員股份計劃),公告,1524,0,汇丰控股资讯
08-20 17:22,2015年度第二次股息以股代息選擇,公告,1423,0,汇丰控股资讯
08-18 18:15,翌日披露報表,公告,1166,0,汇丰控股资讯
08-17 19:12,翌日披露報表,公告,945,0,汇丰控股资讯
08-11 19:34,翌日披露報表,公告,1264,0,汇丰控股资讯
08-06 00:00,汇丰控股升评级至跑赢大市评级，上望76元,研报,86,0,汇丰控股资讯
08-06 00:00,次季收入胜预期，惟能否持续存疑,研报,859,0,汇丰控股资讯
08-06 00:00,汇丰控股业绩符预期，评级买入目标价88元,研报,760,0,汇丰控股资讯
08-06 00:00,汇丰控股长线买入评级，看87.37港元,研报,870,0,汇丰控股资讯
08-05 18:17,翌日披露報表,公告,1299,0,汇丰控股资讯
08-04 22:14,截至2015年7月31日止月份之股份發行人的證,公告,1094,0,汇丰控股资讯
08-04 19:12,翌日披露報表,公告,1003,0,汇丰控股资讯
08-04 10:27,汇丰受惠沪港通税前利润增10% 或年底完成选,资讯,1405,0,汇丰控股资讯
08-04 08:10,汇丰受惠沪港通：或年底完成选址检讨,资讯,2473,3,汇丰控股资讯
08-04 05:00,汇控上半年税前盈利增10.44% 亚洲区“一枝,资讯,1828,0,汇丰控股资讯
08-04 01:56,瘦身成功 汇丰上半年业绩喜人,资讯,2072,0,汇丰控股资讯
08-03 14:24,汇丰控股业绩符预期 股价收涨近2%,资讯,2665,0,汇丰控股资讯
08-03 13:07,匯豐出售巴西業務予Bradesco,公告,1113,0,汇丰控股资讯
08-03 12:07,2015年中期業績摘要,公告,1788,0,汇丰控股资讯
07-22 17:02,2015年度中期業績及第二次股息,公告,2089,0,汇丰控股资讯
07-16 17:47,翌日披露報表,公告,1201,0,汇丰控股资讯
07-09 17:49,翌日披露報表,公告,1195,0,汇丰控股资讯
07-02 22:13,截至2015年6月30日止月份之股份發行人的證,公告,856,0,汇丰控股资讯
07-02 18:07,已發行股本變動,公告,1077,0,汇丰控股资讯
07-02 17:07,2015年度第一次股息及法國匯豐之僱員儲蓄計,公告,1150,0,汇丰控股资讯
07-02 17:07,董事會成員名單及角色與職務,公告,890,0,汇丰控股资讯
06-30 17:55,已發行股本變動,公告,823,0,汇丰控股资讯
06-29 20:45,2015年度第一次股息,公告,1727,0,汇丰控股资讯
06-23 00:00,上调目标价69元，维持持有评级,研报,45,0,汇丰控股资讯
06-18 17:24,已發行股本變動,公告,1052,0,汇丰控股资讯
06-11 17:58,已發行股本變動,公告,845,0,汇丰控股资讯
06-11 00:00,维持与大市同步评级，下调目标价69.2港元,研报,960,0,汇丰控股资讯
06-09 17:20,摩通：汇控策略属演化非变革 维持中性评级,资讯,1265,0,汇丰控股资讯
06-09 13:51,"匯豐投資者簡報會 - 掌握市場變化機遇,展現",公告,1276,0,汇丰控股资讯
06-04 17:23,已發行股本變動,公告,732,0,汇丰控股资讯
06-04 17:23,2015 年度第一次股息; 以股代息,公告,5272,0,汇丰控股资讯
06-02 23:09,截至2015年5月31日止月份之股份發行人的證,公告,716,0,汇丰控股资讯
06-02 18:08,已發行股本變動,公告,773,0,汇丰控股资讯
05-29 17:52,2015年度第一次股息以股代息選擇,公告,2553,0,汇丰控股资讯
05-29 16:52,已發行股本變動,公告,799,0,汇丰控股资讯
05-27 17:26,已發行股本變動,公告,1045,0,汇丰控股资讯
05-21 11:14,汇丰控股设立分隔银行计划受阻,资讯,1244,0,汇丰控股资讯
05-19 20:55,汇丰控股向部分欧洲货币存户实施负利率,资讯,1213,0,汇丰控股资讯
05-19 17:19,已發行股本變動,公告,854,0,汇丰控股资讯
05-12 18:30,已發行股本變動,公告,923,0,汇丰控股资讯
05-08 11:31,截至2015年4月30日止月份之股份發行人的證,公告,991,0,汇丰控股资讯
05-07 17:52,已發行股本變動,公告,951,0,汇丰控股资讯
05-06 15:13,汇丰控股首季利润68亿美元 因税计划总部迁,资讯,1648,0,汇丰控股资讯
05-06 15:02,汇丰控股伦敦股价先升后回 倒跌1.7%,资讯,1362,0,汇丰控股资讯
05-06 11:31,欧智华料数月内公布汇丰控股迁册结果,资讯,1136,0,汇丰控股资讯
05-06 11:22,汇丰控股首季业绩胜预期 股价仍跌0.6%,资讯,1088,0,汇丰控股资讯
05-05 19:44,盈利公布,公告,1093,0,汇丰控股资讯
05-05 19:29,汇丰控股(005)首季列账基准除税前利润增加4,资讯,1925,0,汇丰控股资讯
05-05 19:28,欧智华：汇丰控股首季业务复元良好,资讯,999,0,汇丰控股资讯
05-05 18:40,"發行人剛在本網站英文版面發布一項公告,相",公告,816,0,汇丰控股资讯
05-05 18:40,"發行人剛在本網站英文版面發布一項公告,相",公告,731,0,汇丰控股资讯
05-05 18:40,2015年度第一次股息; 6.20厘非累積美元優先,公告,1117,0,汇丰控股资讯
05-04 20:37,已發行股本變動,公告,853,0,汇丰控股资讯
04-28 15:32,汇丰控股再传撤离伦敦 香港金管局回应“概,资讯,1436,0,汇丰控股资讯
04-28 09:15,汇丰控股成交113亿创5年新高 狮王急涨之谜,资讯,2489,2,汇丰控股资讯
04-28 07:38,董事會成員名單及角色與職務,公告,1088,0,汇丰控股资讯
04-27 14:29,恒指高开0.66%报28245点 汇丰控股领涨蓝筹,资讯,1207,0,汇丰控股资讯
04-26 19:53,2015年股東周年大會投票表決結果,公告,1214,0,汇丰控股资讯
04-25 04:41,股東周年大會聲明,公告,1339,0,汇丰控股资讯
04-25 03:35,股東周年大會聲明,公告,1047,0,汇丰控股资讯
04-25 00:26,"發行人剛在本網站英文版面發布一項公告,相應中文版本",公告,783,0,汇丰控股资讯
04-25 00:26,"發行人剛在本網站英文版面發布一項公告,相應中文版本",公告,1517,0,汇丰控股资讯
04-24 17:23,汇丰控股全日涨4.2% 传就迁册作即时评估,资讯,2446,3,汇丰控股资讯
04-24 17:00,传汇丰控股立即评估搬总部 尾盘大涨4%,资讯,1801,0,汇丰控股资讯
04-24 16:14,恒指收涨0.84%站上28000点 汇丰控股领涨蓝筹,资讯,1364,0,汇丰控股资讯
04-23 20:03,已發行股本變動,公告,1518,0,汇丰控股资讯
04-22 18:30,2015年度第一次股息,公告,1852,0,汇丰控股资讯
04-22 18:29,2014年度第四次股息,公告,1248,0,汇丰控股资讯
04-21 10:39,有汇丰控股股东要求管理层离职及迁册,资讯,1582,0,汇丰控股资讯
04-21 08:46,汇丰控股考虑分拆香港业务上市 暂停大收购,资讯,1888,0,汇丰控股资讯
04-21 00:46,2014年度第四次股息,公告,1881,0,汇丰控股资讯
04-21 00:00,重组进程似加快，纳入确信买入名单,研报,1019,0,汇丰控股资讯
04-10 17:47,汇丰控股涉协助逃税 遭法国罚10亿欧元保释,资讯,1645,0,汇丰控股资讯
04-03 09:00,截至2015年3月31日止月份之股份發行人的證,公告,1313,0,汇丰控股资讯
04-02 18:13,已發行股本變動,公告,1284,0,汇丰控股资讯
04-02 08:27,發行永久後償或有可轉換證券,公告,1222,0,汇丰控股资讯
04-01 18:26,已發行股本變動,公告,1384,0,汇丰控股资讯
03-31 20:24,已發行股本變動,公告,1152,0,汇丰控股资讯
03-31 10:29,發行永久後償或有可轉換證券,公告,1530,0,汇丰控股资讯
03-30 19:50,骆美思增持汇丰控股2200股 耗资1万英镑,资讯,1630,0,汇丰控股资讯
03-30 19:50,骆美思增持汇丰控股1200股 耗资6997英镑,资讯,1513,0,汇丰控股资讯
03-27 05:28,已發行股本變動,公告,1241,0,汇丰控股资讯
03-24 08:39,發行永久後償或有可轉換證券,公告,1528,0,汇丰控股资讯
03-20 21:10,聲明,公告,1388,0,汇丰控股资讯
03-20 19:59,根據香港上市規則第10.06(1) 至10.06(5)條 ,公告,1720,0,汇丰控股资讯
03-19 20:36,2015年股東周年大會代表委任表格,公告,1468,0,汇丰控股资讯
03-19 20:36,2015年股東周年大會通告,公告,1564,0,汇丰控股资讯
03-19 20:36,2015年股東周年大會通告,公告,1573,0,汇丰控股资讯
03-19 19:24,已發行股本變動,公告,1290,0,汇丰控股资讯
03-19 17:59,2014年報及賬目 (附僱員股份計劃),公告,2250,0,汇丰控股资讯
03-19 17:56,2014 年度第四次股息 - 以股代息計劃及以美,公告,3172,0,汇丰控股资讯
03-19 17:55,於2014年12月31日的資本及風險管理第三支柱,公告,990,0,汇丰控股资讯
03-18 21:11,根據香港上市規則第13.36(1)條 就或有可轉,公告,1307,0,汇丰控股资讯
03-18 20:04,更換核數師,公告,1463,0,汇丰控股资讯
03-17 19:45,欧智华减持汇丰控股4万股 套现24万英镑,资讯,1429,0,汇丰控股资讯
03-17 19:43,Moses Menasey Marc减持汇丰控股2万股,资讯,1504,0,汇丰控股资讯
03-17 19:42,麦荣恩减持汇丰控股2万股 套现12万英镑,资讯,1894,0,汇丰控股资讯
03-17 19:05,已發行股本變動,公告,1313,0,汇丰控股资讯
03-16 19:01,已發行股本變動,公告,1318,0,汇丰控股资讯
03-13 18:55,已發行股本變動,公告,1337,0,汇丰控股资讯
03-12 19:38,已發行股本變動,公告,1847,0,汇丰控股资讯
03-12 18:30,2014年度第四次股息以股代息選擇,公告,2231,0,汇丰控股资讯
03-11 20:19,已發行股本變動,公告,1802,0,汇丰控股资讯
03-10 20:04,已發行股本變動,公告,1432,0,汇丰控股资讯
03-10 14:50,已發行股本變動,公告,1412,0,汇丰控股资讯
03-10 14:50,2010年度第一次普通股股息,公告,1235,0,汇丰控股资讯
03-10 14:50,截至2010年4月30日止月份之股份發行人的證,公告,1273,0,汇丰控股资讯
03-10 14:50,截至2011年3月31日止月份之股份發行人的證,公告,1383,0,汇丰控股资讯
03-10 14:50,經營狀況參考聲明,公告,1364,0,汇丰控股资讯
03-09 17:14,2009年度第一次普通股股息,公告,2111,0,汇丰控股资讯
03-09 17:14,截至2009年4月30日止月份之股份發行人的證,公告,1611,0,汇丰控股资讯
03-09 17:14,2009年5月22日之股東周年大會投票表決結果,公告,1490,0,汇丰控股资讯
03-09 17:14,截至2009年5月31日止月份之股份發行人的證,公告,1805,0,汇丰控股资讯
03-09 17:14,截至2009年6月30日止月份之股份發行人的證,公告,1130,0,汇丰控股资讯
03-09 17:14,截至2009年8月31日止月份之股份發行人的證,公告,1167,0,汇丰控股资讯
03-09 17:14,匯豐集團行政總裁常駐香港提升新興市場管理,公告,1787,0,汇丰控股资讯
03-09 17:14,截至2009年9月30日止月份之股份發行人的證,公告,1923,0,汇丰控股资讯
03-09 17:14,匯豐控股有限公司董事會,公告,1735,0,汇丰控股资讯
03-09 17:14,匯豐控股有限公司2009年全年業績 - 摘要,公告,1962,0,汇丰控股资讯
03-09 17:14,截至2010年2月28日止月份之股份發行人的證,公告,1244,0,汇丰控股资讯
03-09 17:14,截至2009年7月31日止月份之股份發行人的證,公告,1460,0,汇丰控股资讯
03-09 17:14,匯豐控股有限公司2009年中期業績摘要,公告,1760,0,汇丰控股资讯
03-09 17:14,2010年股東周年大會通告,公告,2280,0,汇丰控股资讯
03-09 17:14,截至2010年3月31日止月份之股份發行人的證券變動月報,公告,1116,0,汇丰控股资讯
03-09 17:14,2010年5月28日之股東周年大會投票表決結果,公告,1511,0,汇丰控股资讯
03-09 17:14,截至2010年5月31日止月份之股份發行人的證券變動月報,公告,1382,0,汇丰控股资讯
03-09 17:14,截至2010年6月30日止月份之股份發行人的證券變動月報,公告,1525,0,汇丰控股资讯
03-09 17:14,截至2011年2月28日止月份之股份發行人的證券變動月報,公告,1203,0,汇丰控股资讯
03-09 17:14,截至2011年4月30日止月份之股份發行人的證券變動月報,公告,1110,0,汇丰控股资讯
03-09 17:14,截至2011年6月30日止月份之股份發行人的證券變動月報,公告,1110,0,汇丰控股资讯
03-09 17:14,2011年度第一次普通股股息,公告,1606,0,汇丰控股资讯
03-09 17:14,2011年股東周年大會通告,公告,1642,0,汇丰控股资讯
03-09 17:14,截至2011年5月31日止月份之股份發行人的證券變動月報,公告,1529,0,汇丰控股资讯
03-09 17:14,交易所通告 - 停牌,公告,1994,0,汇丰控股资讯
03-09 17:14,已發行股本變動,公告,1091,0,汇丰控股资讯
03-09 17:14,2011年5月27日之股東周年大會投票表決結果,公告,1393,0,汇丰控股资讯
03-09 17:14,以美元、英鎊或港元支付股息,公告,1363,0,汇丰控股资讯
03-09 17:14,匯豐控股有限公司2011年中期業績 - 摘要,公告,934,0,汇丰控股资讯
03-09 17:14,截至2011年7月31日止月份之股份發行人的證券變動月報,公告,819,0,汇丰控股资讯
03-09 17:14,2011年度第二次股息以股代息選擇,公告,719,0,汇丰控股资讯
03-09 17:14,截至2011年8月31日止月份之股份發行人的證券變動月報,公告,732,0,汇丰控股资讯
03-09 17:14,截至2011年9月30日止月份之股份發行人的證券變動月報,公告,993,0,汇丰控股资讯
03-09 17:14,截至2012年4月30日止月份之股份發行人的證券變動月報,公告,866,0,汇丰控股资讯
03-09 17:14,2012年度第二次股息以股代息選擇,公告,840,0,汇丰控股资讯
03-09 17:14,修正於2009年1月14日呈交的披露報表,公告,831,0,汇丰控股资讯
03-09 17:14,對證券上市規則作出修訂使匯豐控股有限公司可持有庫存,公告,847,0,汇丰控股资讯
03-09 17:14,已發行股本變動,公告,843,0,汇丰控股资讯
03-09 17:14,已發行股本變動,公告,852,0,汇丰控股资讯
03-09 17:14,已發行股本變動,公告,728,0,汇丰控股资讯
03-09 17:14,授出認股權,公告,786,0,汇丰控股资讯
03-09 17:13,以股代息計劃及以美元、英鎊或港元支付股息,公告,1356,0,汇丰控股资讯
03-09 17:13,以股代息計劃及以美元、英鎊或港元支付股息,公告,649,0,汇丰控股资讯
03-09 17:13,授出認股權,公告,1149,0,汇丰控股资讯
03-09 17:13,已發行股本變動,公告,1164,0,汇丰控股资讯
03-09 17:13,2010年度第一次股息 - 以股代息計劃及以美元、英鎊或,公告,783,0,汇丰控股资讯
03-09 17:13,已發行股本變動,公告,1011,0,汇丰控股资讯
03-09 17:13,2010年度第四次股息 - 以股代息計劃及以美元、英鎊或,公告,800,0,汇丰控股资讯
03-09 17:13,已發行股本變動,公告,1000,0,汇丰控股资讯
03-09 17:13,授出認股權,公告,1108,0,汇丰控股资讯
03-09 17:13,已發行股本變動,公告,2885,0,汇丰控股资讯
03-09 17:13,2011年股東周年大會通告,公告,1049,0,汇丰控股资讯
03-09 17:13,2011年度第一次股息 - 以股代息計劃及以美元、英鎊或,公告,833,0,汇丰控股资讯
03-09 17:13,匯豐闡述策略執行計劃,公告,1139,0,汇丰控股资讯
03-09 17:13,香港上海匯豐銀行有限公司2011年中期綜合業績摘要,公告,1083,0,汇丰控股资讯
03-09 17:13,恢復在香港買賣,公告,991,0,汇丰控股资讯
03-09 17:13,暫停在香港買賣,公告,1112,0,汇丰控股资讯
03-09 17:13,有關有可能進行的美國卡業務及零售業務出售交易,公告,746,0,汇丰控股资讯
03-09 17:13,2011年度第二次股息 - 以股代息計劃及以美元、英鎊或,公告,775,0,汇丰控股资讯
03-09 17:13,董事會成員名單及角色與職務,公告,1042,0,汇丰控股资讯
03-09 17:13,已發行股本變動,公告,722,0,汇丰控股资讯
03-09 17:13,董事會成員名單及角色與職務,公告,815,0,汇丰控股资讯
03-09 17:13,2009年度第一次股息,公告,1026,0,汇丰控股资讯
03-09 17:13,2009年度中期業績及第二次股息,公告,999,0,汇丰控股资讯
03-09 17:13,2009年度第三次股息,公告,644,0,汇丰控股资讯
03-09 17:13,2010年度第一次股息,公告,1130,0,汇丰控股资讯
03-09 17:13,2010年度中期業績及第二次股息,公告,1088,0,汇丰控股资讯
03-09 17:13,2011年度第一次股息,公告,1098,0,汇丰控股资讯
03-09 17:13,2011年股東周年大會代表委任表格,公告,1226,0,汇丰控股资讯
03-09 17:13,2011年度中期業績及第二次股息,公告,987,0,汇丰控股资讯
03-09 17:13,匯豐出售在美國的卡及零售商戶業務,公告,1171,0,汇丰控股资讯
03-09 17:13,匯豐控股有限公司2009年中期業績報告,公告,578,0,汇丰控股资讯
03-09 17:13,2009年度回顧,公告,545,0,汇丰控股资讯
03-09 17:13,2009年年報及賬目,公告,1068,0,汇丰控股资讯
03-09 17:12,2010年報及賬目,公告,558,0,汇丰控股资讯
03-09 17:12,2010年報及賬目,公告,1736,0,汇丰控股资讯
